Media tiempo;Desviacion estandar tiempo;Varianza tiempo;Entropia tiempo;kurtosis tiempo;MSE tiempo;Tiempo en alcanzar el pico maximo en frecuencia;RMS tiempo;Peak2peak tiempo;TIEMPO peak2rms;TIEMPO ENERGIA;TIEMPO CRUCES POR CERO;TIEMPO DENSIDAD DE NUMERO DE PICOS SOBRE RMS;Picos;Max. Frecuencia;Entropia frecuencia;Media frecuencia;Desviacion estandar frecuencia;Varianza frecuencia;Energia senal;Kurtosis frecuencia;MSE frecuencia;Valor FFT umbral 10Hz - 20 Hz   ;Frequency FFT umbral 10Hz - 20 Hz   ;FFT umbral 20Hz - 30 Hz   ;Frecuecia umbral 20-30;FFT rms;FFT peak2rms;FFT ENERGIA;FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS;FFT 2DO PICO MAS ALTO;FREC 2do PICO en FFT;FFT 3ER PICO MAS ALTO;FREC 3er pico FFT;WAV A6 FFT VMAX;FREC MAX WAV A6;WAV A6 FFT frec media;WAV D6 FFT VMAX;FREC MAX WAV D6;WAV D6 FFT frec media;WAV D5 FFT VMAX;FREC MAX WAV D5;WAV D5 FFT frec media;WAV D4 FFT VMAX;FREC MAX WAV D4;WAV D4 FFT frec media;WAV D3 FFT VMAX;FREC MAX WAV D3;WAV D3 FFT frec media;WAV D2 FFT VMAX;FREC MAX WAV D2;WAV D2 FFT frec media;WAV D1 FFT VMAX;WAV D1 FFT frec media;WAV MEDIA DE LA ENERGIA;percentage of energy D6;percentage of energy D5;percentage of energy D4;percentage of energy D3;percentage of energy D3;percentage of energy D1;percentage of energy A6;WAV A6 (RMS) root-mean-square ;WAV A6 the difference between the maximum and minimum values;WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D6 (RMS) root-mean-square ;WAV D6 the difference between the maximum and minimum values;WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D5 (RMS) root-mean-square ;WAV D5 the difference between the maximum and minimum values;WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).;72 WAV D4 (RMS) root-mean-square ;WAV D4 the difference between the maximum and minimum values;WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D3 (RMS) root-mean-square ;WAV D3 the difference between the maximum and minimum values;WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D2 (RMS) root-mean-square ;WAV D2 the difference between the maximum and minimum values;WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D1 (RMS) root-mean-square ;WAV D1 the difference between the maximum and minimum values;WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).;Energía de las componentes de la senal;ang_seg_mom;area;circularity;contrast;correlation;elongation;entropy;form;inv_diff_mom;kurtosis;maximum;mean;median;minimum;mode;perimeter;skewness;solidity;std_dev;x_center_mass;x_centroid;x_centroid_cm_diff;y_center_mass;y_centroid;y_centroid_cm_diff
0,053431997;0,559086702;0,376948832;0;0;0,744880571;0,12244898;0,559199234;0,086741785;0;0,93309695;0,002754656;1;0,12244898;0,169724771;0;0,180962184;0,091033245;0,008883306;0,93309695;0,008883306;0,201896365;0,11870471;0,04857337;0,043050541;0,062667176;0,206096032;0,583518725;0,368132285;0,26396424;0,334780309;0,027629666;0,358381136;0,034416826;0,042387181;0,75;0,07102453;0,38942121;0,909090909;0,334254146;0,340446909;0,78125;0,35766962;0,224714327;0,072265625;0,184565339;0,087653597;0,158634538;0,131025157;0,037524807;0,105476673;0,093916124;0,019156755;0,039838006;0,952325274;0,377252227;0,704514282;0,431362192;0,137771536;0,039103815;0,009007736;0,013852219;0,166029903;0,203234468;0,130864122;0,724356951;0,663513969;0,402604104;0,637209566;0,348889674;0,092819257;0,471351443;0,331607042;0,101123768;0,267149537;0,336836113;0,325478836;0,133127601;0,199847846;0,427572847;0,07560299;0,067361084;0,320123245;0,043572243;0,991825438;266772;0,821253264;0,003579276;0,628068443;0,998065764;0,039318997;0,000944856;0,998721151;797,4497854;116;60,06878533;60;60;60;2020,396;26,79967402;1;1,527998929;0,319188192;0,318573186;-0,000615006;0,370898716;0,370185449;-0,000713267
0,088946053;0,56685848;0,385443828;0;0,011147017;0,924977055;0,102040816;0,566824411;0,435760804;0,125906825;0,238396699;0,121790812;0,669847093;0,102040816;0,082568807;0;0,157485704;0,105814352;0,011878475;0,238396699;0,011878475;0,128269761;0,064733082;0,313179348;0,027126321;0,262514329;0,512250273;0,513370205;0,354314913;0,124132019;0,478396075;0,092583616;0,508019504;0,079349904;0,028555208;0,594594595;0,41107981;0,111575681;0,727272727;0,235107354;0,289478114;0,9375;0,367585239;0,478123237;0,15625;0,549122625;0,170172974;0,064257028;0,231332961;0,065260206;0,164300203;0,15952516;0,300468323;0,206313265;0,28021119;0,041622128;0,200675661;0,749216489;0,095669109;0,019985777;0,016343441;0,32740782;0,141691202;0,45346475;0,529853636;0,166812977;0,157510844;0,418674358;0,35878955;0,209723142;0,122884831;0,676012513;0,499710596;0,115573194;0,23531415;0,164621284;0,063184716;0,096169254;0,048177911;0,074931386;0,135003267;0,030448805;0,0573132;0,308064819;0,968466616;376382;0,820703113;0,006237875;0,947433663;0,998371336;0,187166899;0,000795975;0,998724172;107,2698226;167;60,66949801;60;60;60;2400,636;10,10022264;1;6,109630172;0,379458795;0,378843788;-0,000615006;0,440798859;0,440085592;-0,000713267
0,092326584;0,546728947;0,363624898;0;0,028272168;0,764334143;0,12244898;0,546749043;0,514689011;0,164880841;0,387045576;0,302551671;0,455700805;0,12244898;0,288990826;0;0,205417813;0,074379681;0,006028438;0,387045576;0,006028438;0,361599783;0,257243164;0,119565217;0,120760384;0,284677111;0,358616595;0,232471465;0,404724366;0,434684247;0,275417176;0,031507513;0,24721488;0,062141491;0,007666398;0,216216216;0,109446117;0,095896478;0,757575758;0,088720579;0,24424788;0,84375;0,263501108;0,215153115;0,04296875;0,362844381;0,203214015;0,28313253;0,327621539;0,132119586;0,299188641;0,253325567;0,245263485;0,21812735;0,395528856;0,018757387;0,195512154;0,568102272;0,357213333;0,101540824;0,039011179;0,047732657;0,050342373;0,162880892;0,630068023;0,106415535;0,079628246;0,306325234;0,328358242;0,251818172;0,301411427;0,535528271;0,683158523;0,499865996;0,432634305;0,468549647;0,251492883;0,23320845;0,200307606;0,192910988;0,212980756;0,050464732;0,062262079;0,17160073;0,991819405;215760;0,821643107;0,001741788;0,882937694;0,997849462;0,048296012;0,001050154;0,999352055;846,8570588;134;60,0907119;60;60;60;1816,556;27,3665084;1;1,919595147;0,287822878;0,287207872;-0,000615006;0,334522111;0,333808845;-0,000713267
0,095951408;0,278399146;0,129965337;0;0,01740878;0,850042379;0,102040816;0,27839429;0,190682661;0,117050588;0,098951437;0,192888733;0,523639609;0,102040816;0,04587156;0;0,111098521;0,094394463;0,009526298;0,098951437;0,009526298;0,098369705;0,091041694;0,044157609;0,052594727;0,039358044;0,233747455;0,390424874;0,097413329;0,13252156;0,260015803;0,026660204;0,266987054;0,055449331;0,012151806;0,486486486;0,079633368;0,216637273;0,696969697;0,197103694;0,267270646;0,515625;0,340709553;0,195703577;0,21875;0,22332116;0,055451357;0,044176707;0,096409867;0,035680056;0,196754564;0,099194047;0,211592842;0,146896652;0,099800659;0,115836663;0,603816402;0,567808663;0,072629588;0,034025457;0,037798807;0,010472685;0,050302261;0,072317418;0,151668325;0,223657978;0,140911868;0,169609613;0,362040446;0,290926678;0,310060834;0,330362812;0,249409502;0,132318335;0,110107399;0,065286092;0,036985805;0,05996516;0,024111191;0,063766454;0,103054595;0,031103178;0,083001711;0,323055597;0,968275341;354620;0,820791625;0,005926135;0,933829518;0,998322148;0,180892177;0,00081995;0,998398183;127,5889503;153;60,5437426;60;60;60;2330,076;10,92555021;1;5,180771778;0,421279213;0,420664207;-0,000615006;0,489300999;0,488587732;-0,000713267
0,102168558;0,64773435;0,479143065;0;0,011586633;0,911358796;0,102040816;0,647692636;0,410839273;0,111255164;0,285681324;0,02068811;0,606981542;0,102040816;0,009174312;0;0,392224354;0,341431705;0,118195881;0,285681324;0,118195881;0,038942796;0,040055357;0,093070652;0,015398511;0,338937715;0,593292595;0,393143012;0,456798035;0,070438963;0,607879489;0,033446437;0,566076253;0,067877629;0,035551504;0,810810811;0,406395071;1;0,818181818;1;0,660187326;0,515625;0,893537704;0,338539458;0,0859375;0,368581446;0,098156049;0,128514056;0,116336026;0,029638331;0,273833671;0,089507079;0,208405373;0,120820746;0,312884749;0,527012492;0,807727384;0,392801571;0,019201468;0,005696399;0,00530731;0,195247409;0,14867487;0,298170051;0,396333999;0,999497712;0,824538371;0,345609321;0,797904033;0,509533639;0,179270999;0,523090936;0,444967922;0,194647196;0,123472798;0,093125097;0,082286832;0,043090584;0,016135126;0,056686981;0,064691049;0,017335863;0,069801786;0,440301213;0,943354771;412806;0,820570967;0,007562524;0,971474718;0,99844479;0,327215622;0,000760165;0,998256964;54,71358396;197;61,43837299;60;60;60;2514,316;7,202444603;1;9,445771068;0,397293973;0,396678967;-0,000615006;0,461483595;0,460770328;-0,000713267
0,103928569;0,796136606;0,676215745;0;0,023891391;0,543844496;0,108843537;0,796175076;0,572931613;0,115379255;0,780404553;0,168325432;0,422388169;0,108843537;0;0;0,807557985;0,935184678;0,875007157;0,780404553;0,875007157;0;0;0,036684783;0,002004498;0,199082919;0,494405231;0,917472749;0,682826767;0,028531398;0,703433494;0,032961706;0,623224704;0,038718929;0,009584266;0;0,057820457;0,151202203;0,727272727;0,140478721;0,572507156;0,8671875;0,602263216;0,620638944;0,00390625;0,316547846;0,062107016;0,184738956;0,062647705;0,008166563;0,271805274;0,029325784;0,162064392;0,14493616;0,782316529;0,023133133;0,701542377;0,605481095;0,007851551;0,001222171;0,011967497;0,010095971;0,030344275;0,085459909;0,530945062;0,220428443;0,258429105;0,578784531;0,845354262;0,491547877;0,12346007;0,742509943;0,670838942;0,218029058;0,108177941;0,107166998;0,165616407;0,01697544;0,012251044;0,124500697;0,146716014;0,033813036;0,063106858;0,222050626;0,971091212;395012;0,820633235;0,009260011;0,914025324;0,998410175;0,168367246;0,000777042;0,997963871;142,544127;186;60,58671635;60;60;60;2459,436;11,45519352;1;5,870656813;0,388683887;0,388068881;-0,000615006;0,45149786;0,450784593;-0,000713267
0,089496482;0,320363377;0,159488758;0;0,018245514;0,857823218;0,081632653;0,320364092;0,237624775;0,124906249;0,134451389;0,475237167;0,537644538;0,081632653;0,366972477;0;0,118040922;0,064587733;0,004606923;0,134451389;0,004606923;0,250576003;0,071770329;0,204483696;0,056288281;0,980894154;0,249541952;0,413131209;0,108034465;0,134199468;0,271447806;0,011148812;0,22997521;0,044933078;0,013296142;0,837837838;0,138363047;0,171888769;0,757575758;0,202163229;0,320164408;0,515625;0,379769925;0,189720415;0,203125;0,232739109;0,072984957;0,13253012;0,085599706;0,020703714;0,314401623;0,089780979;0,302842175;0,360873346;0,14959793;0,094326254;0,624510557;0,44486092;0,05030536;0,022814259;0,143731279;0,153692219;0,052499279;0,174624114;0,642591291;0,19972744;0,170529236;0,341931692;0,413768179;0,324655709;0,329983241;0,32856618;0,236095855;0,105355736;0,103218082;0,079120459;0,085391856;0,054402976;0,028206731;0,092961739;0,312396396;0,060941569;0,042260801;0,262189956;0,998194709;358202;0,820776502;0,000346752;0,848021761;0,998330551;0,012200675;0,000815855;0,999878823;2756,798919;113;60,01656049;60;60;60;2341,836;49,71466178;1;0,687134078;0,381303813;0,380688807;-0,000615006;0,442938659;0,442225392;-0,000713267
0,097296595;0,438691627;0,256751388;0;0,012147478;0,852484621;0,12244898;0,438717706;0,306044421;0,106488076;0,314040642;0,113741188;0,597993687;0,12244898;0,050458716;0;0,110860577;0,091507563;0,008972682;0,314040642;0,008972682;0,092238923;0,040298632;0,729619565;0,019863915;0,122659534;0,264114691;0,724607486;0,252586242;0,035244669;0,430598832;0,050896752;0,445140699;0,078871893;0,007560958;0,783783784;0,118496506;0,029725262;0,409090909;0,046191342;0,259932496;0,84375;0,217137292;0,39360302;0,203125;0,286825584;0,05554123;0,12248996;0,080407628;0,031614685;0,310344828;0,069419831;0,104800401;0,047086566;0,328390697;0,01473646;0,246399221;0,885499813;0,040985185;0,016583023;0,006881711;0,073016255;0,052263302;0,179216588;0,696583989;0,048865609;0,049930075;0,457753859;0,307750586;0,257608537;0,327684092;0,574583133;0,459332301;0,159953027;0,120359223;0,104425817;0,11860963;0,058322783;0,026145239;0,059835428;0,039404342;0,014768599;0,107338339;0,191298126;0,967227447;390000;0,82065154;0,010141868;0,916382904;0,9984;0,186991216;0,000782002;0,997685399;106,2267816;167;60,67740769;60;60;60;2443,756;10,05671665;1;6,185206419;0,389913899;0,389298893;-0,000615006;0,452924394;0,452211127;-0,000713267
0,092084363;0,219995209;0,09320714;0;0,021854298;0,816860595;0,129251701;0,220017683;0,191071408;0,17111455;0,14390495;0,330596655;0,500933745;0,129251701;0,288990826;0;0,049379684;0,036512508;0,001586659;0,14390495;0,001586659;0,265821997;0,129498339;0,097826087;0,072034889;0,134887276;0,111654384;0,434213944;0,078779062;0,165314279;0,146079422;0,060591372;0,147879798;0,076959847;0,004977656;0,662162162;0,04105175;0,02066842;0,378787879;0,042499706;0,127926946;0,921875;0,124014449;0,133921121;0,15625;0,183701043;0,098065766;0,120481928;0,080614625;0,02727163;0,343813387;0,074559477;0,201293869;0,128476052;0,156978373;0,056022549;0,267765205;0,718083588;0,14259209;0,051850263;0,071289456;0,036921341;0,022126524;0,075291757;0,608428563;0,040603656;0,049116549;0,731992106;0,185851391;0,166342536;0,391022435;0,330878713;0,400035058;0,427007789;0,142172192;0,124150135;0,132838039;0,071068791;0,047715647;0,12231075;0,14367516;0,044565067;0,094904981;0,156506323;0,980913814;391250;0,820646942;0,00815616;0,861673563;0,998402556;0,110028836;0,000780756;0,998166912;219,0249737;170;60,33643706;60;60;60;2447,676;14,31913515;1;4,266428471;0,386838868;0,386223862;-0,000615006;0,44935806;0,448644793;-0,000713267
0,086494421;0,748535355;0,609457768;0;0,016045842;0,715581527;0,081632653;0,748548837;0,416218048;0,095271635;0,571290538;0,093765718;0,522566891;0,081632653;0,009174312;0;0,744270444;0,680782192;0,465030345;0,571290538;0,465030345;0,016260872;0,027736581;0,000679348;0,015628472;0,198318686;0,526217488;0,624180717;0,371085874;0,070438963;0,515932374;0,033446437;0,391557964;0,035372849;0,033863686;0,783783784;0,354356338;0,358533714;0,818181818;0,592111901;0,848563057;0,515625;0,831464996;0,306360889;0,0625;0,287574396;0,06206455;0,184738956;0,09450223;0,030099427;0,257606491;0,095729143;0,0718639;0,129908749;0,628567099;0,176967875;0,972747731;0,277898635;0,011184687;0,007894546;0,007681602;0,236785677;0,151385532;0,506488939;0,705312481;0,636767618;0,564065164;0,391351588;0,993278143;0,682454973;0,214550392;0,497979164;0,449205327;0,217940854;0,118387597;0,116294255;0,195259069;0,067740208;0,037830957;0,094063025;0,107312237;0,033205231;0,091281062;0,32825078;0,961337891;400056;0,820615162;0,009926795;0,934706578;0,998420221;0,223242133;0,000772144;0,997839597;97,21799409;181;60,83224349;60;60;60;2475,116;9,511987038;1;7,008279772;0,393603936;0,39298893;-0,000615006;0,457203994;0,456490728;-0,000713267
0,090950117;0,603337662;0,426510369;0;0,016120221;0,790712211;0,12244898;0,603357362;0,34275368;0,097252339;0,442561987;0,181985364;0,504867045;0,12244898;0,188073394;0;0,248945603;0,097313879;0,010102978;0,442561987;0,010102978;0,214461257;0,303411276;0,479619565;0,051867974;0,266335499;0,401148159;0,240453242;0,484284736;0,372586497;0,298141975;0,060591372;0,321799263;0,145793499;0,009317383;0,716216216;0,08187109;0,112649254;0,757575758;0,118612023;0,244839293;0,7890625;0,255523385;0,278705113;0,2421875;0,380158295;0,278177623;0,439759036;0,374521169;0,172311876;0,137931034;0,233520961;0,069367629;0,115113839;0,447386375;0,019295637;0,159949999;0,546129953;0,468638779;0,090852634;0,011555927;0,02403744;0,038856069;0,14806802;0,53075606;0,143179145;0,158110546;0,54459481;0,320263579;0,281816329;0,364188811;0,565191085;0,490001297;0,218520553;0,535230981;0,419696906;0,1006684;0,233737854;0,236005993;0,262821432;0,101251015;0,027987652;0,084748431;0,099810911;0,93438153;314160;0,820980049;0,020701597;0,9018545;0,998217469;0,33744974;0,00087096;0,995267045;51,32365062;156;61,24066399;60;60;60;2192,876;7,086813675;1;8,061558918;0,346248462;0,345633456;-0,000615006;0,402282454;0,401569187;-0,000713267
0,094695578;0,32147099;0,160303255;0;0,014094497;0,871828743;0,217687075;0,321457629;0,202306248;0,102205183;0,10946649;0,227128566;0,563866532;0,217687075;0,19266055;0;0,10562694;0,056673026;0,003597063;0,10946649;0,003597063;0,209767372;0,282645308;0,074048913;0,058106885;0,461215132;0,284891526;0,362126213;0,133525896;0,313735624;0,202644803;0,090644692;0,209972566;0,160611855;0,008581026;0,864864865;0,117187449;0,049542355;0,545454545;0,088773869;0,112198336;0,875;0,098952853;0,201039058;0,9921875;0,313982243;0,260271338;0,012048193;0,280626707;0,125214527;0,231237323;0,198819766;0,088169552;0,114679186;0,119919251;0,04120863;0,076164433;0,607550038;0,469438604;0,088771621;0,01916946;0,017335485;0,040209602;0,116304954;0,550084362;0,052373969;0,047519003;0,413106048;0,096464414;0,050161242;0,094421013;0,378084953;0,309834445;0,171953317;0,339017174;0,26812767;0,128232503;0,141565417;0,060090247;0,029839321;0,072461801;0,022374507;0,081414888;0,118525662;0,985538041;330050;0,820901917;0,003129211;0,901140804;0,99826087;0,083530751;0,000849813;0,999180011;243,886155;125;60,20849568;60;60;60;2247,756;15,13928388;1;2,843505299;0,355473555;0,354858549;-0,000615006;0,412981455;0,412268188;-0,000713267
0,092418157;0,335347369;0,170661048;0;0,015733083;0,867587648;0,102040816;0,335366509;0,266762527;0,143718763;0,20258853;0,248112985;0,545203429;0,102040816;0,160550459;0;0,144521508;0,114630902;0,013871567;0,20258853;0,013871567;0,158307907;0,148424297;0,043478261;0,048658252;0,208253726;0,207319445;0,489856385;0,177501132;0,235803616;0,27387416;0,058652448;0,285954504;0,043499044;0,010082425;0,783783784;0,064324692;0,100822313;0,621212121;0,09476492;0,196878784;0,8828125;0,241926991;0,204981775;0,1328125;0,238307185;0,078955945;0,218875502;0,131970096;0,053551289;0,279918864;0,119354755;0,140528533;0,157520091;0,206643144;0,041899913;0,409633606;0,621609506;0,144931371;0,056330289;0,052804883;0,027448945;0,031541105;0,090493249;0,543535519;0,135262233;0,104897934;0,337164154;0,333370993;0,265413218;0,320972129;0,393027499;0,318016903;0,1690934;0,185285523;0,176008739;0,157883724;0,105053829;0,05897904;0,096625579;0,16126469;0,040173659;0,069576088;0,1521315;0,936714659;396270;0,820628696;0,018969217;0,922605947;0,998412698;0,340549364;0,000775811;0,995501098;53,96732723;176;61,38654957;60;60;60;2463,356;7,169325287;1;9,021862632;0,405289053;0,404674047;-0,000615006;0,470756063;0,470042796;-0,000713267
0,090905521;0,70753362;0,55463945;0;0,013845266;0,861378632;0,102040816;0,707513663;0,453290224;0,098094879;0,398845451;0,081933699;0,534366788;0,102040816;0,050458716;0;0,528968321;0,39268359;0,155918868;0,398845451;0,155918868;0,078804201;0,062546447;0,00611413;0,013460592;0,1218953;0,5807882;0,55782774;0,440169939;0,214739052;0,649050906;0,04992729;0,663432743;0,043977055;0,009167882;0,756756757;0,110772676;0,22627062;0,757575758;0,25160292;0,558549426;0,921875;0,617984742;0,490088747;0,0703125;0,49838116;0,204861823;0,269076305;0,254034869;0,076813944;0,15821501;0,145640564;0,138011461;0,103212852;0,401528041;0,052880797;0,470596244;0,685857939;0,106293875;0,01639424;0,004679868;0,016740215;0,036993631;0,098100738;0,50790224;0,294931655;0,309644984;0,504176079;0,62754745;0,472530619;0,27012129;0,719146343;0,559103167;0,151635569;0,287337732;0,233015676;0,102183108;0,096956842;0,05065071;0,090673797;0,062349669;0,021443458;0,101684914;0,273172422;0,893045555;407682;0,820588479;0,020187007;0,958441714;0,998435055;0,570669127;0,000764912;0,995412535;29,12191983;199;62,67567123;60;60;60;2498,636;5,260410365;1;12,77679968;0,394833948;0,394218942;-0,000615006;0,458630528;0,457917261;-0,000713267
0,087067759;0,251717128;0,112546859;0;0,023226869;0,836583041;0,115646259;0,251733018;0,258342595;0,191007453;0,129841545;0,486244411;0,513026548;0,115646259;0,573394495;0;0,074780956;0,058092652;0,003769043;0,129841545;0,003769043;0,24914212;0,114693939;0,453804348;0,06262753;0,104317921;0,160836235;0,456494258;0,125182864;0,203915583;0,184926796;0,023751818;0,185169918;0,0583174;0,011630444;0,702702703;0,054123434;0,098017632;0,5;0,078612905;0,217433231;0,71875;0,234529486;0,182098043;0,09375;0,171904578;0,055584498;0;0,092112064;0,033983632;0,287018256;0,096809803;0,196045308;0,248120733;0,131668948;0,045544566;0,527190636;0,498353027;0,102262547;0,055080882;0,156139521;0,020523284;0,035809857;0,081443618;0,318265076;0,11251628;0,057667893;0,090596562;0,318104225;0,329333555;0,503908471;0,290905121;0,213677848;0,127579422;0,122610721;0,123678472;0,180417132;0,079617561;0,038047309;0,058112882;0,259249373;0,051240882;0,043160526;0,21885626;0,981499778;367842;0,820736908;0,006135019;0,86538049;0,998352554;0,106304026;0,00080513;0,998645285;237,331939;146;60,28372508;60;60;60;2373,196;14,81783038;1;3,63542958;0,403444034;0,402829028;-0,000615006;0,468616262;0,467902996;-0,000713267
0,091804803;0,651509404;0,483752791;0;0,020264512;0,781378142;0,129251701;0,651509278;0,509542755;0,120403513;0,406715621;0,076043675;0,526172415;0,129251701;0,027522936;0;0,32779265;0,274047841;0,076535785;0,406715621;0,076535785;0,042919924;0,032921923;0,218070652;0,012778403;0,112724494;0,49020051;0,623760903;0,328594618;0,030169171;0,725718292;0,069316529;0,510871111;0,055449331;0,011960588;0,756756757;0,158821682;0,082854532;0,515151515;0,115388116;0,357290707;1;0,354983078;0,579160416;0,2265625;0,453242374;0,063276793;0,180722892;0,105561812;0,035814868;0,196754564;0,101119442;0,15462323;0,09738579;0,414748777;0,020246611;0,291746418;0,889074913;0,020899289;0,011155308;0,005900104;0,037602636;0,065858368;0,240418373;0,508114732;0,104567102;0,06529982;0,1851549;0,460188879;0,288036605;0,158322369;0,771453671;0,739093986;0,249120821;0,123022864;0,067844448;0,019696248;0,068176875;0,031642491;0,060900312;0,066855203;0,018147606;0,068673629;0,420563201;0,940649981;386262;0,820665424;0,010424203;0,969360364;0,998392283;0,3478976;0,000785764;0,997461931;64,44773073;220;61,66430299;60;60;60;2431,996;7,659796431;1;11,06035347;0,402829028;0,402214022;-0,000615006;0,467902996;0,467189729;-0,000713267
0,091652028;0,881487081;0,804299124;0;0,021140662;0,641756976;0,163265306;0,881444656;0,576224662;0,114461764;0,521439578;0,210301576;0,513295543;0,163265306;0,279816514;0;0,645398549;0,232523316;0,055353015;0,521439578;0,055353015;0,231117545;0,669385381;0,06861413;0,150894053;0,002674818;0,760270635;0,122812347;0,70735972;0,496627597;0,405746113;0,102278236;0,420543931;0,072657744;0,00974214;0,837837838;0,106431336;0,090021357;0,727272727;0,101102207;0,245474614;0,703125;0,305514808;0,338284353;0,4921875;0,583193705;0,529530828;0,148594378;0,772248688;0,283933261;0,261663286;0,606119905;0,229716157;0,269465897;0,524459332;0,009602246;0,08470382;0,439501574;0,602711911;0,146619327;0,018422038;0,008666562;0,034926143;0,078074766;0,438105931;0,085732954;0,05652514;0,209942381;0,314444453;0,218896267;0,220033749;0,688299385;0,591888207;0,188413739;0,831352423;0,682518516;0,113248503;0,432974766;0,438286866;0,255798702;0,217165245;0,150267192;0,287473594;0,230127998;0,93880248;205662;0,821737069;0,013245033;0,922526436;0,997797357;0,32138539;0,001075508;0,997036355;53,95872194;135;61,11100738;60;60;60;1773,436;7,214738833;1;7,274371955;0,281057811;0,280442804;-0,000615006;0,326676177;0,32596291;-0,000713267
0,098677791;0,256652683;0,11568957;0;0,009308777;0,962154634;0,197278912;0,256654954;0,147539757;0,113294404;0,097676674;0,218655401;0,655643513;0,197278912;0,19266055;0;0,08505278;0,050738123;0,002921416;0,097676674;0,002921416;0,223516022;0,205730393;0,041440217;0,113085986;0,069927398;0,203242506;0,237215556;0,078243964;0,347293785;0,141912873;0,140087252;0,150106059;0,067877629;0,015618414;0,756756757;0,15117529;0,109799782;0,727272727;0,159014844;0,153357326;0,6875;0,165535991;0,139523414;0,8125;0,259272219;0,133342498;0,128514056;0,19855599;0,052412138;0,186612576;0,125329769;0,196213735;0,153985991;0,102233338;0,111017605;0,170005149;0,623798936;0,343086958;0,058360571;0,048830877;0,061946804;0,082196446;0,169432308;0,322348256;0,164909169;0,128026885;0,302687851;0,176747199;0,114891172;0,203885099;0,333421152;0,334742029;0,314659099;0,246092075;0,198148576;0,110319778;0,085862067;0,04750269;0,091373841;0,120257053;0,035614914;0,082399171;0,120336014;0,972631978;318660;0,820957329;0,006450883;0,906014813;0,998230088;0,153162613;0,000864812;0,998350079;140,5139727;135;60,43689199;60;60;60;2208,556;11,50202133;1;4,462619001;0,396063961;0,395448954;-0,000615006;0,460057061;0,459343795;-0,000713267
0,091557501;0,624175171;0,450850712;0;0,029939197;0,614834795;0,108843537;0,624188663;0,52777868;0,137058799;0,434372328;0,25863442;0,40629473;0,108843537;0,027522936;0;0,383276298;0,324252966;0,106718874;0,434372328;0,106718874;0,038645346;0,035471144;0,619565217;0,057167534;0,706534199;0,433767522;0,507005003;0,549967222;0,126712975;0,508652289;0,040717402;0,491824451;0,052581262;0,008650009;0,513513514;0,08264975;0,39734234;0,681818182;0,420872932;0,513825211;0,96875;0,604452533;0,300993237;0,05859375;0,321902113;0,09878663;0,016064257;0,104814419;0,038613074;0,330628803;0,100625799;0,231554286;0,217866988;0,435341491;0,240286363;0,818036054;0,453731528;0,032511543;0,012957715;0,029097141;0,014228768;0,035668126;0,109160747;0,592056257;0,629820522;0,780845498;0,67077369;0,751798764;0,754367248;0,492949443;0,52639625;0,527027105;0,271338341;0,145046952;0,138502491;0,176833043;0,071534922;0,03996512;0,088681104;0,198916558;0,049512641;0,064795269;0,597216009;0,918184115;370272;0,820727173;0,019395992;0,956053487;0,998357964;0,456292921;0,000802493;0,99571115;48,32078725;220;62,19029794;60;60;60;2381,036;6,615505109;1;12,4931259;0,423124231;0,422509225;-0,000615006;0,491440799;0,490727532;-0,000713267
0,083451714;0,450183341;0,267299552;0;0,013800193;0,873371831;0,136054422;0,450205359;0,299223677;0,100349299;0,292719153;0,132081755;0,604909654;0,136054422;0,041284404;0;0,250150682;0,172243393;0,03069516;0,292719153;0,03069516;0,073743024;0,067645111;0,105978261;0,037381575;0,594956057;0,291400142;0,527430439;0,293023455;0,107412323;0,410749119;0,031507513;0,359554761;0,064531549;0,018592309;0,743243243;0,202948385;0,162848953;1;0,206570525;0,309413293;0,8203125;0,362900326;0,290376371;0,11328125;0,278366744;0,075691581;0,158634538;0,10543626;0,035390449;0,192697769;0,089021942;0,216577871;0,111769401;0,299006104;0,076524904;0,488335036;0,681057377;0,057246688;0,021766946;0,018104099;0,048016466;0,096520841;0,323631051;0,675113457;0,23956987;0,19070149;0,300513175;0,453758894;0,29204372;0,187683665;0,507881504;0,414940933;0,196549766;0,144144031;0,10812063;0,089285004;0,072012247;0,036976732;0,083056971;0,099715268;0,028524809;0,079175551;0,176080349;0,953553216;373932;0,82071269;0,014344224;0,909217411;0,998366013;0,254841302;0,00079857;0,996781992;84,86077774;176;60,89996577;60;60;60;2392,796;8,884183216;1;7,035189472;0,406519065;0,405904059;-0,000615006;0,472182596;0,47146933;-0,000713267
